queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,modelTokens,latencyMs,stripeMix
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,global-rrf,0.8483382679080298,0.8,0.6666666666666666,0.24444444444444444,0.5411900706967083,0.44390591826790443,1,2,0.000733334,,60.3223,books-genre-a=5 | books-genre-b=5
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,minmax-norm,0.8149280665167223,0.7,0.5384615384615384,0.06666666666666667,0.4834622332430046,0.48923035883320865,1,2,0.000733334,,60.3632,books-genre-a=7 | books-genre-b=3
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,zscore-norm,0.9335526052007131,0.7,0.5384615384615384,0.28888888888888886,0.627174933716748,0.3640235342967483,1,2,0.000733334,,60.3637,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,idf-correct-probe,0.9329569447884372,0.7,0.5384615384615384,0.24444444444444444,0.6198314504137626,0.36543538064892567,1,12,0.0026833329999999996,,500.4801,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9329569447884372,0.7,0.5384615384615384,0.24444444444444444,0.6198314504137626,0.36543538064892567,1,2,0.000733334,,60.4704,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,global-bm25,0.6469720348028789,0.5,0.3333333333333333,0.6,0.3607554502401743,0.398010665624612,1,2,0.000733334,,61.9249,books-genre-a=7 | books-genre-b=3
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,local-bm25,0.6102457231529681,0.5,0.3333333333333333,0.5555555555555556,0.3889346103750425,0.39519419569567255,1,2,0.000733334,,61.671,books-genre-a=7 | books-genre-b=3
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.8987028428087189,1,1,0.000383333,,68.3177,books-oracle2=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,single-index-rescored,0.9351320580919565,0.6,0.42857142857142855,0.8666666666666667,0.7615416209452842,0.9243885660572466,1,1,0.000383333,,68.3177,books-oracle2=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,naive-score,0.939987157168564,0.9,0.8181818181818182,0.9111111111111111,0.8331743019428337,0.8980123774524449,1,2,0.000716667,,61.155199999999994,books-genre-a=8 | books-genre-b=2
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,interleave,0.8196386598067033,0.6,0.42857142857142855,0.3333333333333333,0.46382722393675124,0.7795540525916405,1,2,0.000716667,,61.142599999999995,books-genre-a=5 | books-genre-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,quota-merge,0.8181601900168001,0.6,0.42857142857142855,0.28888888888888886,0.4521709012336,0.7795540525916405,1,2,0.000716667,,61.1344,books-genre-a=5 | books-genre-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,global-rrf,0.8181601900168001,0.6,0.42857142857142855,0.28888888888888886,0.4521709012336,0.7795540525916405,1,2,0.000716667,,61.289199999999994,books-genre-a=5 | books-genre-b=5
