queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,modelTokens,latencyMs,stripeMix
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,global-bm25,0.5677610662265373,0.5,0.3333333333333333,0.1111111111111111,0.19749349928041368,0.9206500320722545,1,2,0.000616667,,60.3994,books-genre-a=9 | books-genre-b=1
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9857145286953469,0.8,0.6666666666666666,0.8222222222222222,0.9021449711571261,0.7749021613856096,1,2,0.000616667,,58.9666,books-genre-a=9 | books-genre-b=1
q011,detective investigating a serial killer,Torso,StripeLocal,Mixed,Keyword,naive-score,0.9399155744596093,0.8,0.6666666666666666,0.3333333333333333,0.6947240639754714,0.7533111229776094,1,2,0.000616667,,58.9308,books-genre-a=8 | books-genre-b=2
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.5442601090382408,1,1,0.000383333,,101.9258,books-oracle2=10
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,single-index-rescored,0.9372750760526952,0.6,0.42857142857142855,0.7333333333333333,0.7295431324145415,0.6774254634044772,1,1,0.000383333,,101.9258,books-oracle2=10
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,selective-one,0.971884474942621,0.8,0.6666666666666666,0.9555555555555556,0.9081447809360097,0.6106380588177236,1,1,0.000733333,,93.3874,books-genre-a=10
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,selective-adaptive,0.9372750760526952,0.6,0.42857142857142855,0.7333333333333333,0.7295431324145415,0.6774254634044772,1,2,0.0007,,91.0077,books-genre-a=10
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,global-bm25,0.9372750760526952,0.6,0.42857142857142855,0.7333333333333333,0.7295431324145415,0.6774254634044772,1,2,0.0007,,62.342099999999995,books-genre-a=10
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.99469124894805,0.9,0.8181818181818182,0.9111111111111111,0.9422721625462961,0.5561059546471936,1,2,0.0007,,61.018299999999996,books-genre-a=8 | books-genre-b=2
q012,espionage thriller cold war spy,Torso,StripeLocal,Lexical,Keyword,naive-score,0.9807696767633975,0.8,0.6666666666666666,0.6,0.862576194138006,0.5409830593470893,1,2,0.0007,,60.9948,books-genre-a=6 | books-genre-b=4
q013,teenagers forced to compete in a deadly televised game,Tail,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.6531525447657412,1,1,0.000383333,,67.4203,books-oracle2=10
q013,teenagers forced to compete in a deadly televised game,Tail,StripeLocal,Conceptual,Keyword,single-index-rescored,0.6158348883625661,0.4,0.25,0.06666666666666667,0.19402224637941523,0.3428408579934785,1,1,0.000383333,,67.4203,books-oracle2=10
q013,teenagers forced to compete in a deadly televised game,Tail,StripeLocal,Conceptual,Keyword,selective-one,0.993227491060375,0.8,0.6666666666666666,0.9555555555555556,0.9393058955609125,0.6909749714280617,1,1,0.000366667,,70.3627,books-genre-a=10
q013,teenagers forced to compete in a deadly televised game,Tail,StripeLocal,Conceptual,Keyword,selective-adaptive,0.5922227279569032,0.4,0.25,-0.16666666666666666,0.19402224637941523,0.33073449721930875,1,2,0.0007,,67.647,books-genre-a=9 | books-genre-b=1
q013,teenagers forced to compete in a deadly televised game,Tail,StripeLocal,Conceptual,Keyword,global-bm25,0.5922227279569032,0.4,0.25,-0.16666666666666666,0.19402224637941523,0.33073449721930875,1,2,0.0005499999999999999,,68.2897,books-genre-a=9 | books-genre-b=1
q013,teenagers forced to compete in a deadly televised game,Tail,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9954573353715277,0.9,0.8181818181818182,0.9555555555555556,0.9452541170363306,0.6894716270882504,1,2,0.0005499999999999999,,66.9798,books-genre-a=9 | books-genre-b=1
q013,teenagers forced to compete in a deadly televised game,Tail,StripeLocal,Conceptual,Keyword,naive-score,0.9974773690073312,1,1,0.7777777777777778,0.9303666616798656,0.650907491458512,1,2,0.0005499999999999999,,66.9414,books-genre-a=8 | books-genre-b=2
q014,picture book about a bear,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.6984156588107141,1,1,0.000383333,,67.9583,books-oracle2=10
q014,picture book about a bear,Torso,StripeLocal,Mixed,Keyword,single-index-rescored,0.920153491565993,0.7,0.5384615384615384,0.6444444444444445,0.7508681076573885,0.8178320423515849,1,1,0.000383333,,67.9583,books-oracle2=10
q014,picture book about a bear,Torso,StripeLocal,Mixed,Keyword,selective-one,0.2776235906723102,0,0,0.8666666666666667,0,0.03555833243179923,1,1,0.000366667,,64.9766,books-genre-b=10
q014,picture book about a bear,Torso,StripeLocal,Mixed,Keyword,selective-adaptive,0.9665901821709879,0.9,0.8181818181818182,0.6,0.77010803391121,0.7632999381810549,1,2,0.000716667,,61.0603,books-genre-a=10
q014,picture book about a bear,Torso,StripeLocal,Mixed,Keyword,global-bm25,0.9665901821709879,0.9,0.8181818181818182,0.6,0.77010803391121,0.7632999381810549,1,2,0.000716667,,61.100699999999996,books-genre-a=10
q014,picture book about a bear,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9899328594827169,0.9,0.8181818181818182,0.8222222222222222,0.8823612196995846,0.6243528977273075,1,2,0.000716667,,59.8521,books-genre-a=10
q014,picture book about a bear,Torso,StripeLocal,Mixed,Keyword,naive-score,0.9899328594827169,0.9,0.8181818181818182,0.8222222222222222,0.8823612196995846,0.6243528977273075,1,2,0.000716667,,59.785,books-genre-a=10
q015,graphic novel superhero origin,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.16764568274445124,1,1,0.0004,,64.7587,books-oracle2=10
q015,graphic novel superhero origin,Torso,StripeLocal,Lexical,Keyword,single-index-rescored,0.4132279593002978,0.1,0.05263157894736842,0.2,0.013291704778403425,0.4362794620780214,1,1,0.0004,,64.7587,books-oracle2=10
q015,graphic novel superhero origin,Torso,StripeLocal,Lexical,Keyword,selective-one,0.987138517272135,0.8,0.6666666666666666,0.8666666666666667,0.9360580761795931,0.15546970653453676,1,1,0.000383333,,66.0444,books-genre-a=10
q015,graphic novel superhero origin,Torso,StripeLocal,Lexical,Keyword,selective-adaptive,0.4291361966110593,0.1,0.05263157894736842,0.1111111111111111,0.013291704778403425,0.4119808248011236,1,2,0.000416667,,62.23,books-genre-a=10
q015,graphic novel superhero origin,Torso,StripeLocal,Lexical,Keyword,global-bm25,0.4291361966110593,0.1,0.05263157894736842,0.1111111111111111,0.013291704778403425,0.4119808248011236,1,2,0.00075,,64.5386,books-genre-a=10
q015,graphic novel superhero origin,Torso,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.987138517272135,0.8,0.6666666666666666,0.8666666666666667,0.9360580761795931,0.15546970653453676,1,2,0.00075,,62.9171,books-genre-a=10
q015,graphic novel superhero origin,Torso,StripeLocal,Lexical,Keyword,naive-score,0.8256459947297558,0.9,0.8181818181818182,0.4666666666666667,0.4739523312750172,0.1097467036188768,1,2,0.00075,,62.849799999999995,books-genre-a=8 | books-genre-b=2
