queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,single-index,1,1,1,1,1,0.8058978804587239,1,1,0.000383333,149.0385,books-oracle2=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,naive-score,0.8549175979363731,0.5,0.3333333333333333,0.24444444444444444,0.48337602037779315,0.41393520652060617,1,2,0.00085,116.6475,books-t2016-a=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,interleave,0.750279118279739,0.6,0.42857142857142855,1,0.5305502516625419,0.6245506139578406,0.6,2,0.00085,116.63109999999999,books-t2016-a=6 | books-t2016-b=4
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,quota-merge,0.7503360169121053,0.9,0.8181818181818182,1,0.6020566829499175,0.6420949653003681,0.9,2,0.00085,116.6315,books-t2016-a=9 | books-t2016-b=1
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,global-rrf,0.5848181930785961,0.6,0.42857142857142855,1,0.40289233143827186,0.5222021554400454,0.6,2,0.00085,116.63759999999999,books-t2016-a=6 | books-t2016-b=4
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,minmax-norm,0.5602510143882421,0.4,0.25,0.5714285714285714,0.3181345536320239,0.1805219272643691,0.8,2,0.00085,116.65979999999999,books-t2016-a=8 | books-t2016-b=2
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,zscore-norm,0.8026269175610727,0.5,0.3333333333333333,0.2777777777777778,0.44299098021891337,0.3997955711930069,0.9,2,0.00085,116.654,books-t2016-a=9 | books-t2016-b=1
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.8549175979363731,0.5,0.3333333333333333,0.24444444444444444,0.48337602037779315,0.41393520652060617,1,12,0.0029000010000000006,563.8468,books-t2016-a=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,semantic-score,1,1,1,1,0.8591367550184259,0.8058978804587239,1,2,0.00085,116.6368,books-t2016-a=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,semantic-rerank,1,1,1,1,0.8591367550184259,0.8058978804587239,1,4,0.0014833329999999999,213.9653,books-t2016-a=10
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.8549175979363731,0.5,0.3333333333333333,0.24444444444444444,0.48337602037779315,0.41393520652060617,1,2,0.00085,116.67439999999999,books-t2016-a=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.38505084024211833,0.9,1,0.0004,120.7741,books-oracle2=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,naive-score,0.6551525828128056,0.4,0.25,0.15555555555555556,0.2557119620081674,0.40275811396485084,1,2,0.000983333,106.089,books-t2016-a=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,interleave,0.6174155885988724,0.4,0.25,1,0.3948829691878219,0.2843704581770256,0.5,2,0.000983333,106.0783,books-t2016-a=5 | books-t2016-b=5
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,quota-merge,0.8141375893525689,0.8,0.6666666666666666,1,0.5912458270620873,0.366066788126227,0.9,2,0.000983333,106.1001,books-t2016-a=9 | books-t2016-b=1
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,global-rrf,0.6076002248035588,0.4,0.25,1,0.3768852439577429,0.2815836407210774,0.5,2,0.000983333,106.0864,books-t2016-a=5 | books-t2016-b=5
