queryId,query,shape,span,intent,mode,strategy,ndcg,recall,jaccard,kendallTau,rbo,judgedNdcg,judgedCoverage,queries,computeUnits,latencyMs,stripeMix
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,quota-merge,0.8983171686673751,0.8,0.6666666666666666,0.5111111111111111,0.6004730610381618,0.33129666458454726,1,2,0.00055,67.14620000000001,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,global-rrf,0.8983171686673751,0.8,0.6666666666666666,0.5111111111111111,0.6004730610381618,0.33129666458454726,1,2,0.00055,67.16550000000001,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,minmax-norm,0.9022429359596815,0.8,0.6666666666666666,0.6444444444444445,0.6334927058650249,0.33846393616823944,1,2,0.00055,67.2074,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,zscore-norm,0.8947788859619364,0.8,0.6666666666666666,0.37777777777777777,0.5697592546988132,0.3225436802524481,1,2,0.00055,67.1974,books-genre-a=5 | books-genre-b=5
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,idf-correct-probe,0.9909363563750079,0.8,0.6666666666666666,1,0.8299081661099053,0.6198953150484586,1,12,0.002683332,526.9253,books-genre-a=9 | books-genre-b=1
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,idf-correct-sidecar,0.9955583580987839,0.9,0.8181818181818182,1,0.8444250490529637,0.5696063585042228,1,2,0.00055,67.2111,books-genre-a=8 | books-genre-b=2
q006,generation starship colonists who forget they are on a ship,Tail,StripeLocal,Conceptual,Keyword,global-bm25,0.8444486567104017,0.7,0.5384615384615384,0.28888888888888886,0.5091113947494365,0.8266804786190809,1,2,0.00055,68.43650000000001,books-genre-a=9 | books-genre-b=1
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.34081662086437614,1,1,0.0004,68.3375,books-oracle2=10
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,naive-score,0.9486126941124706,0.7,0.5384615384615384,0.37777777777777777,0.6220579385927515,0.41573656790700364,1,2,0.000733334,66.923,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,interleave,0.8435934822264373,0.8,0.6666666666666666,0.2,0.5180590488850461,0.43949662818284796,1,2,0.000733334,66.9099,books-genre-a=5 | books-genre-b=5
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,quota-merge,0.8483382679080298,0.8,0.6666666666666666,0.24444444444444444,0.5312490270675884,0.4404601779918402,1,2,0.000733334,66.9018,books-genre-a=5 | books-genre-b=5
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,global-rrf,0.8483382679080298,0.8,0.6666666666666666,0.24444444444444444,0.5312490270675884,0.4404601779918402,1,2,0.000733334,66.9521,books-genre-a=5 | books-genre-b=5
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,minmax-norm,0.8149280665167223,0.7,0.5384615384615384,0.06666666666666667,0.48763999849566,0.5251786418126592,1,2,0.000733334,66.9617,books-genre-a=7 | books-genre-b=3
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,zscore-norm,0.9335526052007131,0.7,0.5384615384615384,0.28888888888888886,0.5817280876066242,0.43378367459937045,1,2,0.000733334,66.9442,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,idf-correct-probe,0.9329569447884372,0.7,0.5384615384615384,0.24444444444444444,0.5769203405590876,0.4364171098548078,1,12,0.002883333,529.1736999999999,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9329569447884372,0.7,0.5384615384615384,0.24444444444444444,0.5769203405590876,0.4364171098548078,1,2,0.000733334,66.9713,books-genre-a=6 | books-genre-b=4
q007,artificial intelligence becomes self aware,Torso,StripeLocal,Mixed,Keyword,global-bm25,0.6469720348028789,0.5,0.3333333333333333,0.6,0.39258427410433133,0.5340464003850138,1,2,0.000733334,68.2811,books-genre-a=7 | books-genre-b=3
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,single-index,1,1,1,1,1,0.8948283072527992,1,1,0.000383333,71.3311,books-oracle2=10
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,naive-score,0.939987157168564,0.9,0.8181818181818182,0.9111111111111111,0.7385599904451187,0.877456987450028,1,2,0.00055,64.9793,books-genre-a=8 | books-genre-b=2
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,interleave,0.8196386598067033,0.6,0.42857142857142855,0.3333333333333333,0.4707762281794886,0.7621827327888693,1,2,0.00055,64.9623,books-genre-a=5 | books-genre-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,quota-merge,0.8181601900168001,0.6,0.42857142857142855,0.28888888888888886,0.4631448836595891,0.7621827327888693,1,2,0.00055,64.9557,books-genre-a=5 | books-genre-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,global-rrf,0.8181601900168001,0.6,0.42857142857142855,0.28888888888888886,0.4631448836595891,0.7621827327888693,1,2,0.00055,64.9709,books-genre-a=5 | books-genre-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,minmax-norm,0.9194066954361231,0.7,0.5384615384615384,0.5555555555555556,0.6303121912068884,0.8607761330035307,1,2,0.00055,65.00609999999999,books-genre-a=6 | books-genre-b=4
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,zscore-norm,0.8349450382428886,0.6,0.42857142857142855,0.3333333333333333,0.5218896720937805,0.630801386089185,1,2,0.00055,65.0141,books-genre-a=5 | books-genre-b=5
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,idf-correct-probe,0.9423429491369721,0.9,0.8181818181818182,0.9555555555555556,0.7489095717022191,0.8781474528063019,1,14,0.003066665,614.5718999999999,books-genre-a=9 | books-genre-b=1
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,idf-correct-sidecar,0.9423429491369721,0.9,0.8181818181818182,0.9555555555555556,0.7489095717022191,0.8781474528063019,1,2,0.00055,65.0208,books-genre-a=9 | books-genre-b=1
q008,hard science fiction about terraforming Mars,Tail,StripeLocal,Mixed,Keyword,global-bm25,0.9351320580919565,0.6,0.42857142857142855,0.8666666666666667,0.6524170048397888,0.9633932550978626,1,2,0.00055,66.369,books-genre-a=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,single-index,1,1,1,1,1,0.6634805947499554,1,1,0.000283333,96.4382,books-oracle2=10
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,naive-score,0.9442307409673631,0.9,0.8181818181818182,0.9555555555555556,0.7547244324892363,0.5938554612432191,1,2,0.000516667,62.669999999999995,books-genre-a=7 | books-genre-b=3
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,interleave,0.9725820648509785,0.8,0.6666666666666666,0.7777777777777778,0.7436916135629673,0.5765625410653573,1,2,0.000516667,62.65,books-genre-a=5 | books-genre-b=5
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,quota-merge,0.9168639356076707,0.8,0.6666666666666666,0.6444444444444445,0.635542221622383,0.5035565487217941,1,2,0.000516667,62.644,books-genre-a=5 | books-genre-b=5
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,global-rrf,0.9168639356076707,0.8,0.6666666666666666,0.6444444444444445,0.635542221622383,0.5035565487217941,1,2,0.000516667,62.660799999999995,books-genre-a=5 | books-genre-b=5
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,minmax-norm,0.9442307409673631,0.9,0.8181818181818182,0.9555555555555556,0.7547244324892363,0.5938554612432191,1,2,0.000516667,62.6943,books-genre-a=7 | books-genre-b=3
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,zscore-norm,0.9330085913228031,0.9,0.8181818181818182,0.7333333333333333,0.697043056796713,0.5231229033575913,1,2,0.000516667,62.7136,books-genre-a=6 | books-genre-b=4
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,idf-correct-probe,0.9377947660770964,0.8,0.6666666666666666,0.9555555555555556,0.7013208042316035,0.8323218380274555,1,10,0.002216666,414.8024,books-genre-a=9 | books-genre-b=1
q009,cyberpunk hacker corporate dystopia,Torso,StripeLocal,Lexical,Keyword,idf-correct-sidecar,0.9698229798116819,0.9,0.8181818181818182,0.8222222222222222,0.7367425634426484,0.7651233217600195,1,2,0.000516667,62.7149,books-genre-a=8 | books-genre-b=2
